4
# effect id	name	image	descid	quality	attributes	default action
2438	Carol of the Hells	music.gif	9201ba5d987aba1b084504833c695326	good	none	cast 1 Carol of the Hells
2439	Carol of the Thrills	music.gif	7b5fb0ad18ebbd61b328e922caf781ba	good	none	cast 1 Carol of the Thrills
2440	Watched Over	nicewatch.gif	79b4813f9de0406da1a39bcb051c7117	good	none	# Wear Crimbolex at rollover
2441	Chalked-Up Teeth	stirringstick.gif	e74e4022c50bb49d52d9ff5a714e5fa2	good	none	use 1 candy chalk
2442	Marbles in Your Mouth	mallomarbles.gif	0493ace9f60eed178f6d5c9fe4deabc6	good	none	use 1 Mallomarbles
2443	Proto-Stimulated	elfopsyringe.gif	adc87f857d066b1d0270d150c4694b32	good	none	chew 1 prototype stimulant
2444	Chai Guru Deva Om	electric.gif	96445a82e91bbdf6cbc1df0c50f9acb8	good	none	use 1 tin thermos of chai
2445	Whippin' It Good	licsnake.gif	ee6c594b8781e800bfb9c4d710468f5b	good	none	use 1 licorice snake
2446	Slightly Mutated	vglob2.gif	53bd0e4774833233c6bdd382969ca4a2	good	none	use 1 mutated candy lump
2447	Standard Cheer	mochiball.gif	0a44269adec20e7f6c44972e7e290a15	good	none	use 1 government-issued candy
2448	Bubblin' Rage	bubbles2.gif	5b95ed4a336e3fb2c2957d7deffca38b	good	none	use 1 Pneumo bar
2449	Wolf Form	wolfmask.gif	4f8c211be81ee34a6b3c3cb2e06218c9	good	nohookah	cast 1 Wolf Form
2450	Mist Form	puff.gif	7807830b4765b2cc589c16c5834cc7cb	good	nohookah	cast 1 Mist Form
2451	Bats Form	batflock.gif	a728291f873e6a4bab2dbd2be3ea4cd4	good	nohookah	cast 1 Flock of Bats Form
2452	Ceaseless Snarling	grrrrr.gif	c0bdbfa756eae55c97f5dee410738968	neutral	none	cast 1 Ceaseless Snarl
2453	Cloak of Shadows	wtbcloak.gif	ce633af52a20df1ae6ede331651d29b1	neutral	none	cast 1 Blood Cloak
2454	Spectral Awareness	elements.gif	4aa3a730e7347d5d51252cde422c5ecf	good	none	cast 1 Spectral Awareness
2455	Frenzied, Bloody	bloodfrenzy.gif	cc775d86f48fe74196f3f6a6c17cf3a5	good	none	cast 1 Blood Frenzy
2456	Blood Bond	bloodbond.gif	5e3903ce818e16ddaec9167389fc988d	good	none	cast 1 Blood Bond
2457	Blood Bubble	jarl_choco.gif	03a2694dd77ef8a08db950e036c9c910	neutral	none	cast 1 Blood Bubble
2458	Bram's Bloody Bagatelle	bloodsong.gif	03c0d20a0a8facdb7da2bdbd76bec8cc	neutral	song	cast 1 Bram's Bloody Bagatelle
2459	The Best a Pirate Can Get	pr_shavingcream.gif	579f7b8ec468f4120a9e9c4efbe44169	good	none	use 1 pirate shaving cream
2460	Mint-Condition Breath	pr_mintleaf.gif	41aabe6bd233a3239d32834219e5a658	good	none	use 1 huge mint leaf
2461	Pewtershot	pr_shavings.gif	2ec98f6b5ba231f82d6cf5d4b24f0082	good	none	chew 1 pewter shavings
2462	Wolfish Form	wolfmask.gif	6555961182dfaffbe6e745f610eab032	good	nohookah	# use Become a Wolf with Vampyre Cloake equipped outside Dark Gyffte
2463	Misty Form	puff.gif	abd6b0c8dcf218f7a8ce96d6ade8300f	good	nohookah	# use Become a Cloud of Mist with Vampyre Cloake equipped outside Dark Gyffte
2464	Bat-Adjacent Form	bat.gif	f3d87b2cab931ca81c9b08ffdb16a7cf	good	nohookah	# use Become a Bat with Vampyre Cloake equipped outside Dark Gyffte
2465	Icy Composition	pr_icemolecule.gif	105624ec56315e81a67249913d6003fd	good	none	chew 1 oversized ice molecule
2466	Tiki Toughness	pr_tiki1_1.gif	1478ae44e314cb5c9cbc5698378745d2	good	none	drink 1 Island Landslide|drink 1 Skull Punch|drink 1 Scorpion Bowl
2467	Tiki Thoughtfulness	pr_tiki2_2.gif	f10b22f26778a43113677e601d1ac2c6	good	none	drink 1 Island Thunderstorm|drink 1 Electric Punch|drink 1 Turtle Bowl
2468	Tiki Temerity	pr_tiki3_3.gif	5db844a5ad44119d0554d4cc68684d50	good	none	drink 1 Island Hurricane|drink 1 Smuggler's Punch|drink 1 Cobra Bowl
2469	Spoon Boon	runespoon.gif	fa4374dcb3f6a5d3ff129b0be374fa1f	good	none
2470	Harpooned and Marooned	cartoonharpoon.gif	3361012dfe7619bb6efd524ac2ad93d6	neutral	none
2471	Too Cool for (Fish) School	seashell1.gif	acf495cc3a380399b63057acb57da18c	good	none	use 1 magenta seashell
2472	Shells of the Damned	seashell2.gif	30213b80dce5858b91e91183fe553be7	good	none	use 1 cyan seashell
2473	Worst Willy	seashell3.gif	bf6033288b67d8bf9c0f9359aeccf10e	good	none	use 1 gray seashell
2474	On Smellier Tides	seashell4.gif	cd593aea9c0d40e8558c24656f9dbd59	good	none	use 1 green seashell
2475	Boisterous Oysterous	seashell5.gif	6206ca738bc928cbafe120c80ae5382d	good	none	use 1 yellow seashell
2476	Does a Body Good	kelp.gif	4fb7171b072457f2d2bf2b74c5d77cb5	good	none	chew 1 kelp
2477	Hot-Headed	beachface1.gif	af5a99b27a8c15613c6bcc38df7ce1b7	good	nohookah	beach head Hot-Headed
2478	Cold as Nice	beachface2.gif	06ee15b12b004fba16323c3d311d8bc0	good	nohookah	beach head Cold as Nice
2479	A Brush with Grossness	beachface3.gif	f812d44c25edc9317d1486d0190c22c4	good	nohookah	beach head A Brush with Grossness
2480	Does It Have a Skull In There??	beachface4.gif	8dcd56352c0a918f21e940a61f0f0c81	good	nohookah	beach head Does It Have a Skull In There??
2481	Oiled, Slick	beachface5.gif	f4e6230536590003cd903396c3bcc868	good	nohookah	beach head Oiled, Slick
2482	Lack of Body-Building	beachface6.gif	949a72c535a6942b9622fef2c38b5226	good	nohookah	beach head Lack of Body-Building
2483	We're All Made of Starfish	beachface7.gif	30ec335a592282b39919cd6c3c18d9fb	good	nohookah	beach head We're All Made of Starfish
2484	Pomp & Circumsands	beachface8.gif	b9072cf420d05090ce274e93f6755fa2	good	nohookah	beach head Pomp & Circumsands
2485	Resting Beach Face	beachface9.gif	d62cd7322be9e2ecb0c8888efcd36efb	good	nohookah	beach head Resting Beach Face
2486	Do I Know You From Somewhere?	beachface10.gif	e36e09682be5b280c810bf5a2dc53469	good	nohookah	beach head Do I Know You From Somewhere?
2487	You Learned Something Maybe!	beachface11.gif	441324a54b655f39e6302afd9ab44cb6	good	nohookah	beach head You Learned Something Maybe!
2488	Fishing For Knowledge	fishy2.gif	988d1f337b551101628604f9b74c571b	good	none	use 1 Finnish Fish
2489	Sweet Pirate Curse	ccannonball.gif	ef9d5a4d0c0b5252d8fef89b20224d7b	good	none	use 1 cursed chocolate doubloon
2490	Muscular Intentions	strboost.gif	6c52b947f9756c7f484b3c471a75427c	good	none
2491	Mystical Intentions	snowflakes.gif	13b2d681db6135bb662c853a92979556	good	none
2492	Moxious Intentions	wink.gif	2164ac3ff91c098fb65dde89c1d172c2	good	none
2493	Traditional Eating	hotdog_stench.gif	470561dcbab975da6f1d76aab4fbd7de	good	none	eat 1 campfire hot dog
2494	Trial by Campfire	jarl_bakedpotato.gif	f5f846ff8fdcf4c712e3654fb94b32d7	good	none	eat 1 campfire baked potato
2495	Gimme, Gimme	smore.gif	c53449f9855d31fb86769dd4cedb64f7	good	none	eat 1 campfire s'more
2496	The More You Eat	franksbeans.gif	e74b9deafaee13c8c35cfbf8b3d865ed	good	none	eat 1 campfire beans
2497	Just Like Me, They Want to Be	soupbowl.gif	ace65aa58faa1e731ee0bfdb07fa3871	good	none	eat 1 campfire stew
2498	Coffee Achiever	coffeecup.gif	df349ed07a74d9ff6e00d794d0ae9f50	good	none	eat 1 campfire coffee
2499	That's Just Cloud-Talk, Man	puff.gif	0e4df48fbd74c17071e74bda5d337161	good	nohookah
2500	Smile of the Mongoose	const1.gif	53db113a18633034025164e78b76c510	good	none
2501	Smile of the Wallaby	const2.gif	cddee20a242185001f832c863235619a	good	none
2502	Smile of the Vole	const3.gif	3138897dbdb3fef8bdac982c8b146b2f	good	none	cargo effect Smile of the Vole
2503	Smile of the Platypus	const4.gif	d51097292995fe2fab7f7ba8406e1221	good	none
2504	Smile of the Opossum	const5.gif	a5ec2ad150c0f82c1b5d8eedc915f0d2	good	none
2505	Smile of the Marmot	const6.gif	b9779ab75ed2d3236e14f938e7f8f97e	good	none
2506	Smile of the Wombat	const7.gif	d18213568e8d1ebce441999e3016f160	good	none
2507	Smile of the Blender	const8.gif	64bc68fc99828b49785f8dc1eab613f8	good	none
2508	Smile of the Packrat	const9.gif	d725eebccdc585f9b547fcbf01fa6add	good	none
2509	Big Smile of the Mongoose	const1.gif	ecc5dda83b98f3daf129a511ec1f8fb9	good	nohookah
2510	Big Smile of the Wallaby	const2.gif	d5cf7710a84d8977d51e574432459ae5	good	nohookah
2511	Big Smile of the Vole	const3.gif	382c3c5599435b72ae4b8d07f0d05222	good	nohookah
2512	Big Smile of the Platypus	const4.gif	fae6632deb49a89b15c1e477ec9f559f	good	nohookah
2513	Big Smile of the Opossum	const5.gif	938cf22538092603d2060891ad82bff0	good	nohookah
2514	Big Smile of the Marmot	const6.gif	339dbc25ede82c251ea2f523947ea96d	good	nohookah
2515	Big Smile of the Wombat	const7.gif	def481a320876018461fb7a0a6792d2a	good	nohookah
2516	Big Smile of the Blender	const8.gif	3311b637173b590b2ac75e9a5ccb175c	good	nohookah
2517	Big Smile of the Packrat	const9.gif	97c18428c097b8c132ace1cd46e13f73	good	nohookah
2518	Rainbowolin	rrainbow.gif	c3bcc68a9fee113409c239dd343c2c17	good	none	pillkeeper element
2519	Hulkien	getbig.gif	52ce8577fb2af0bbb477d8ccda02794e	good	none	pillkeeper stat
2520	Fidoxene	pill5.gif	fda85b95057d6eda312515fb0394e1b9	neutral	none	pillkeeper familiar
2521	Funday!	calendar.gif	3d0ca8a1b066b7767469f733dddaadaa	neutral	none	pillkeeper random
2522	Festively Brined	flan2.gif	fdfdb06b66794900575f6e192c6c2247	neutral	none	eat 1 flan del mar
2523	Baja, Humbug	sopapilla.gif	28b561f29c7cbcf8ca361184a859ff6e	neutral	none
2524	Mana-Blasted	snowflakes.gif	0eea810738136755db9016d1a3b9dab5	good	none	eat either 1 mana-coated yams, 1 mana-basted tofurkey leg, 1 mana-fortified cranberry sauce, 1 mana-stuffed herbal stuffing
2525	Furrier Than Thou	spacefur.gif	32e5886efc29d83ed915e979ac4ad7f8	good	none	use 1 patch of extra-warm fur
2526	Potpourri Committed	sachet.gif	1394a0b4d47903bc761b2243f4babf84	good	none	use 1 organic potpourri
2527	Gooed Enough For Government Work	plantgoo.gif	c3aed4f4cf78c7fd3cb8912e470e76df	good	none	use 1 extra-strength goo
2528	Good Chance of Surviving Hell	hellsnowball.gif	568b981ef6e25816b734647f14ec2fab	good	none	use 1 infernal snowball
2529	Pleasant Forecast	unfpleasure.gif	f12ba142ed49935e586a135a12b4d863	good	none	use 1 unfinished pleasure
2530	Lividly Energized	magicicing.gif	4ca9741b4fe30ce0ca04dced76308ec7	good	none	chew 1 livid energy
2531	A Bug's Life	cardheart.gif	3f83d893fc0fd8ab7bab3ee20c7eac63	good	none	chew 1 a bug's lymph
2532	HGH-charged	strboost.gif	7be8277e6e14523c347c8130f0ef2307	good	none	chew 1 vial of humanoid growth hormone
2533	Different Way of Seeing Things	angle.gif	d983a3ac448e84f420b4c15d3fcf6f81	good	none	chew 1 non-Euclidean angle
2534	Thou Shant Not Sing	notes.gif	2809cb3503d6b274b418832b485a8e26	good	none	chew 1 Shantix&trade;
2535	Sea Seeing	blackdrops.gif	909be96379dbcd8eaaf6e18d57c5c3e3	good	none	use 1 Mer-kin eyedrops
2536	Industrially Lubricated	saucedrops.gif	b950be382d75b4b6945fdb7422bd1b55	good	none	chew 1 industrial lubricant
2537	Eau d' Clochard	hobohead.gif	cfc0b96c6d374f5949bf67c0453ef9c0	good	none	chew 1 beggin' cologne
2538	Candied Teeth	ghuoltooth.gif	0653e6882291fa70f4b6b27e519d2035	good	none	use 1 peppermint syrup
2539	Molasses Flooded	molasses.gif	c1fa35608c6bd1a96b001ccc862f0772	good	none	use 1 glob of salty molasses
2540	PING...  PING...  PING...	echo.gif	056ebeb2b7ed8d897c083abd88cf99ad	neutral	none	use 1 liquid SONAR
2541	The Spirit of Taking	sack1.gif	010bdf32849b82f3693cbc805095c417	good	nohookah	cast 1 The Spirit of Taking
2542	Sea Guts	batgut.gif	bd9ea297968de5763128351293d2b612	good	none	eat 1 bowl of mernudo
2543	Fish-Eye View	bigeyes.gif	0eded3f9cb2ff88cb88c80f89edd5e5b	good	none	eat 1 ojo de pez burrito
2544	Salt Rush	saltdrop.gif	ee744539761afc35f335929227c50810	good	none	use 1 salty gumdrop
2545	Possessive Pressure	potion10.gif	085cb05447143fccde1399447f0581c3	good	none	use 1 pressurized potion of possessiveness
2546	Dreaming of a Wet Crimbo	waves.gif	6a973ad9f1e20d1c0edd618e9bf96938	good	none
2547	Mixed Nutrients	mixednuts.gif	6970d24f7f32c78045428a46a54c93a4	good	none	use 1 tiny handful of mixed nuts
2548	Almond Allemande	candyalmond.gif	9370afc952907e7d4959a23c33bc954c	good	none	use 1 candied almond
2549	Para-lyzed Jaw	para_pop.gif	bf2bcc1f7d2451b8ab11c24198c9a6ca	neutral	none	use 1 Para-Pop
2550	Panna Consideration	tc_pannacotta.gif	22fef32a9bc3af04af21439f1c09e68b	good	none	use 1 terra panna cotta
2551	Blessing of the Bird	findbird.gif	8de6fb855433dc4b90fb4dbc2a5c919d	neutral	none	cast 1 Seek out a Bird
2552	Blessing of your favorite Bird	favoritebird.gif	e9c3b4f9a7f9b24166b835481f15c875	neutral	none	cast 1 Visit your Favorite Bird
2553	Scariersauce	scarysauce.gif	33e4e82db2376879224ab4d8d406325a	good	nohookah
2554	Dirge of Dreadfulness (Remastered)	dirge.gif	ec4766a15304fe13ca2334dfb41fd494	good	song,nohookah
2555	Snarl of Three Timberwolves	wolfmask.gif	193ef2bbdde7fe95e51e5a527ae4f42e	good	nohookah
2556	Invisible Avatar	missingavatar.gif	da6f47ae655716b599e530128712c36c	neutral	none	cast 1 CHEAT CODE: Invisible Avatar
2557	Triple-Sized	triplesize.gif	6be2d9af5964c3bc987c0696ea60eeeb	good	none	cast 1 CHEAT CODE: Triple Size
2558	Warmed Up	mario_juggle.gif	9fea199e3a5fd92b82e46f9e0ecc203c	neutral	none
2559	Heated Up	mario_juggle.gif	7ff2479058ced96de968b27a32df19e1	good	none
2560	Half-Sized	mario_halfsize.gif	a2e799db00f83234a97fe1ab9d38ee88	bad	none
2561	Fizzy Fizzy	mario_soda.gif	8e2c240a3b8a8330268136b316d334d4	good	none	use 1 fizzy soda
2562	Juicy Health	mario_juice.gif	e2504ca258d4680a65dfd5e17a86585c	good	none	use 1 healthy juice
2563	Blooper Inked	mario_ink.gif	e63d22a94a7e60c5b1c4e4b5383b64cd	neutral	none	use 1 blooper ink
2564	Velougated	velougat.gif	166ba9eec8b8c042c764827f1c7911ce	neutral	none	use 1 Velougats&trade;
2565	Mushed	gmush4.gif	54a72761df9d08794b38a0692ba22e18	neutral	none
2566	Piranha Power	piranhaplant.gif	3d155e040e97f6c33724872265b5d243	good	none	use 1 piranha pollen
2567	Mush-Maw	gmush3.gif	4bc3e6784775746fae40f1f019dd0ec0	neutral	none	chew 1 mushroom tea
2568	On the Rocks	iceorb.gif	b460c98d02897446bc487d69855dceb9	good	none	drink 1 Ghiaccio Colada
2569	Touched	fingerdrink.gif	29c659a6ece1b7cf85432905b6b946b9	good	none	drink 1 Sourfinger
2570	Sulfurous Sinuses	jarl_egg.gif	a962cc494b0d078eea5525b36c84c497	good	none	drink 1 Nog-on-the-Cob
2571	Steamed	stench.gif	4ec1356a4339c91dc2ac87b7d29d7b41	good	none	drink 1 Steamboat
2572	Buttery, Boy	butterdrink.gif	a439ede8c90a1dc9c568eaad244d6757	good	none	drink 1 Buttery Boy
2573	Extra Spongy	marshroom.gif	6ee0a39cfe8c7b65a83965deaead1e11	good	none	use 1 marshroom
2574	Bit-o-Salt	dripcandybar.gif	cf50b018fa9f021a014aa12715d0c82f	neutral	none	use 1 salty drippy candy bar
2575	Slithering Mounds	dripcandybar.gif	63c611c1e773bc0516d1664ec5f1916c	neutral	none	use 1 writhing drippy candy bar
2576	Snichors	dripcandybar.gif	9665bea0ac2f9da379254b1e417581ec	neutral	none	use 1 gooey drippy candy bar
2577	Spit Upon	camelspit_down.gif	75884cd963a369a27b0b37343a01c2ed	good	none
2578	Entauntauned	batgut.gif	297ee9fadfb5560e5142e0b3a88456db	neutral	none
2579	You Have Ever Seen The Rain	saucedrops.gif	1811ff37102a4be344fc634b73d30d34	good	none	use 1 redwood rain stick
2580	Goo Vibrations	greygooball.gif	e31c54ee309cf40ebc6f7c00982ad46f	neutral	none
2581	Wary	archedeyebrow.gif	796f91fe28ae74fa96189fa17bbf37d7	good	none	cargo effect Wary
2582	Joke-Mad	angry.gif	90db65d923857548df90f5e4990201cd	neutral	nohookah	cargo effect Joke-Mad
2583	Sizzlin' Hand	pocket.gif	8065d54cd3fb8d39583c7f2a426ddd8a	good	nohookah	cargo effect Sizzlin' Hand
2584	Frosty Hand	pocket.gif	5e365d8957c31ca063c4aa66c0b60640	good	none	cargo effect Frosty Hand
2585	Foul Hand	pocket.gif	45ecc3be7f43ed1d9de42551173d8cd1	good	none	cargo effect Foul Hand
2586	Spooky Hand	pocket.gif	c2937792ecaa5be142451d3bb041e899	good	none	cargo effect Spooky Hand
2587	Nasty Hand	pocket.gif	c241a3f73465ddcd21c04758eebdb0a6	good	none	cargo effect Nasty Hand
2588	Yeg's Glory	yeg_blessing.gif	7d23263e4e1317b82a0e4b210fc38a66	neutral	nohookah
2589	You Pray To Yeg Your Soul To Keep	yeg_clock.gif	dabb80c4580c1c318df5af5be6e7ea5c	neutral	nohookah
2590	Rictus of Yeg	teeth.gif	d230c29f0e2ea6f4032042bb10660660	neutral	nohookah	use 1 Yeg's Motel toothbrush
2591	Sigils of Yeg	yeg_sigils.gif	90fca24c71336a9d068f8ebdfd590026	neutral	nohookah	use 1 Yeg's Motel hand soap
2592	Breath of Yeg	yeg_breath.gif	6cfee0050e393ded4a718abbbfb12a91	neutral	nohookah	use 1 Yeg's Motel mouthwash
2593	Yeg's Power	yeg_blessing.gif	5540baf46ed3a15e3b7abdf07d1af4a0	neutral	nohookah	summon 13
2594	Barely Visible	pocket.gif	ca9f21774a3b01ecfee07b90c6731ab9	neutral	nohookah	cargo effect Barely Visible
2595	Very Attractive	louder.gif	c3e2a8c1687a3573d1ee3c76b91c1098	neutral	nohookah	cargo effect Very Attractive
2596	Finding Stuff	eyes.gif	bc571a98e78b819e9342aff772f12052	good	none	cargo effect Finding Stuff
2597	Yeg's Keeping	yeg_blessing.gif	6d4a6243a23f3fbd8bbb41da7185a475	neutral	nohookah
2598	All Chipped Up	earthpan3.gif	2ce277562fd55d6fabbfcc516c8e1249	good	none	eat 1 chocolate chip muffin
2599	Started Your Day Right	earthmuffin.gif	23f075072c301838c8a00335467f07b5	good	none
2600	Cartographically Charged	cccbook.gif	69fc775608852c35e28b1eafa32ba87f	good	none
2601	Cartographically Aware	cccbook.gif	ca5cbe045400b9be1d084424a408cf74	good	none
2602	Cartographically Rooted	cccbook.gif	e32bae43b054695fd4e2c1b0b3c141fc	good	none
2603	Cocoa-Fortified	coffeecup.gif	dd40324c40be69ceac9d41ba5d3a300b	neutral	none	use 1 fortifying hot cocoa
2604	Cocoa-Crispy	coffeecup.gif	edde10de03533d707ea582d7028ace7d	neutral	none	use 1 boiling hot cocoa
2605	Cocoa-Chanel	coffeecup.gif	cb8ef9c54c1c0e652d8ec405efe24d7e	neutral	none	use 1 cool hot cocoa
2606	Smug of Cocoa	coffeecup.gif	bc02bd4b87acaae9d9dfbca57fc20a39	neutral	none	use 1 overly-fancy hot cocoa
2607	Cocoa-Buttery	coffeecup.gif	0a6f237d1087c2673d0b8304e3b26a17	neutral	none	use 1 hot cocoa au beurre
2608	Cocoa-Nuts	coffeecup.gif	2f38dbd438b8c462bc4c402af089ec70	neutral	none 	use 1 hot cocoa with rainbow marshmallows
2609	Self-Harmonizing	smallharmonica.gif	344da8cadefc13c273059b97f93b1a31	neutral	none	use 1 candy harmonica
2610	Festively-Dusted	snowpile.gif	ec397a83385436b3caf2da774864f9d0	neutral	none	use 1 powdered powdered sugar
2611	Multi-Level Mindset	mlmarzipan.gif	2ad20a3224d74d21c41abe98e63ff5fa	neutral	none
2612	Do You Crush What I Crush?	krakfist.gif	1211577348c03409f62087db22e3e4f6	good	nohookah
2613	Holiday Yoked	crimbohat.gif	e43692067b5396f2dd4c0393fa07fadf	good	nohookah
2614	Crimbo Wrapping	goodbandaid.gif	9c1405b3d65a9f2974e8e4dc877ab4e4	good	nohookah
2615	Let It Snow/Boil/Stink/Frighten/Grease	snowflake.gif	34ff84966dca2e9f89795c142e2c6443	good	nohookah
2616	All I Want For Crimbo Is Stuff	pressie.gif	2f25a5403ecd89ead01cd54552fd5eab	good	nohookah
2617	Dazzling Smile	bigsmile.gif	2d318824eb43e7060b53b40ae0694e27	neutral	none	use 1 prescription teeth whitener
2618	Hypersoothed Throat	lemon.gif	fae67ee20280b5440bbb8070dbf39866	neutral	none	use 1 imported lemon lozenge
2619	The Odor of Money	stench.gif	8025cf64fb9bf9228635e3c7e6ebb857	neutral	none	use 1 hermedisiac cologne
2620	It Went Through All Right	hamburger.gif	ad162c9555641a62661f237807dd1118	neutral	none	eat 1 drive-thru burger
2621	Ready to Roll	rocks.gif	45f81929cb5b607a70fac25e484faa93	neutral	none	drink 1 Boulevardier cocktail
2622	Grand Theft Candy	lasso.gif	5a17e3c490ce662c5eb3283e868e7081	neutral	none	use 1 Hotwire&trade; brand candy rope
2623	Jowls Full, and Belly	soupbowl.gif	7a198c6aa6ce89f91144e39b05de5ebb	good	none	eat 1 bowl full of jelly
2624	Twist and an Eye	bseye.gif	be003502a30404e3e2d43732876f6cbc	good	none	drink 1 Eye and a Twist
2625	Plump and Chubby	chubbybar.gif	5bb46b48ec5a2449117845bff0c897d3	good	none    	use 1 Chubby and Plump bar
2626	Stained	sg_candy.gif	31bc709fdf929455aa7f0d1e10fe2614	neutral	none	use 1 stained hard candy
2627	Feeling Excited	emochip1.gif	7b78b0e96a9d9e28de62d11931ccc389	good	none	cast 1 Feel Excitement
2628	Feeling Lonely	emochip11.gif	26d83401d58117dd07f65c1a1466368f	neutral	none	cast 1 Feel Lonely
2629	Feeling Nervous	emochip4.gif	83b943cec95c660e424a1e8573c3fbf6	neutral	none	cast 1 Feel Nervous
2630	Feeling Lost	emochip7.gif	b2ba17b262547bb007bab8e99b44e8dd	neutral	none	cast 1 Feel Lost
2631	Feeling Peaceful	emochip10.gif	6dbb54082c6f253bb57eb125cc5ecb55	neutral	none	cast 1 Feel Peaceful
2632	AAA-Charged	ppbattery1.gif	259eff963782fe0e807de537fadabac3	neutral	nohookah	use 1 battery (AAA)
2633	AA-Charged	ppbattery2.gif	166625f1028ffa998cedf43062816dda	neutral	nohookah	use 1 battery (AA)
2634	D-Charged	ppbattery3.gif	482b90d54aefbeb2f63910ea2a86fd8c	neutral	nohookah	use 1 battery (D)
2635	9-Volt-Charged	ppbattery4.gif	cbc9d05db14b61807188116cf6b1039d	neutral	nohookah	use 1 battery (9-Volt)
2636	Lantern-Charged	ppbattery5.gif	0f13af62fe10c6f2fa4654d29f68eaa0	neutral	nohookah	use 1 battery (lantern)
